Date,EloRating,Result,Moves
18/12/23,935,Ady13messi won by checkmate,e2e4 c7c5 g1f3 d7d6 b1c3 g8f6 d2d3 g7g6 f1e2 f8g7 c1g5 e8g8 g5f6 g7f6 c3d5 f6g7 c2c4 b8c6 e1g1 a7a6 f3d2 c6d4 d2f3 d4e2 d1e2 c8d7 f3d2 b7b5 b2b3 a8b8 g2g3 b5c4 b3c4 b8b2 a2a4 g7c3 a1d1 c3d2 d1d2 b2d2 e2d2 d7a4 f1a1 d8d7 d2a5 a4c2 a5a6 c2d3 a1e1 h7h5 d5f4 d3c2 a6a2 c2e4 e1e4 d7c6 e4e7 f8b8 f4d5 g8g7 a2a1 g7f8 a1h8
18/12/23,965,Game drawn by repetition,d2d4 d7d5 g1f3 b8c6 b1c3 g8f6 e2e3 e7e6 f1b5 c8d7 b5c6 d7c6 f3e5 f8b4 c1d2 b4c3 d2c3 f6e4 e5c6 b7c6 c3b4 a8b8 a2a3 b8b5 f2f3 e4d6 d1d3 a7a5 b4d6 c7d6 a1b1 e8g8 c2c4 d5c4 d3c4 d6d5 c4c6 d8c8 c6c8 f8c8 e1g1 c8c2 f1f2 c2f2 g1f2 g7g6 f2g3 f7f5 g3f4 h7h5 f4g5 g8f7 g5f4 f7f6 h2h3 g6g5 f4g3 h5h4 g3f2 f5f4 e3f4 g5f4 g2g4 e6e5 d4e5 f6e5 b1e1 e5d4 e1e2 d4c4 g4g5 d5d4 g5g6 b5g5 e2e6 c4b3 e6b6 b3c4 b6c6 c4b3 c6b6 b3c4 b2b3 c4c5 b6a6 d4d3 f2e1 g5g2 b3b4 a5b4 a3b4 c5b4 a6b6 b4c4 b6d6 c4c3 d6c6 c3b2 c6b6 b2c3 b6c6 c3d4 c6d6 d4e5 d6b6 d3d2 e1d1 e5d4 b6d6 d4e3 d6e6 e3f3 e6a6 f3e3 a6a3 e3d4 a3a4 d4e3 a4a3 e3f2 d1d2 g2g3 a3a6 f4f3 a6f6 f2g2 d2e1 f3f2 f6f2 g2h3 f2f6 h3g2 f6f2 g2h3 e1f1 g3g6 f2f3 h3g4 f1f2 g6g5 f2g2 g5f5 f3h3 f5f4 h3h2 f4f5 h2h3 f5h5 g2h2 h5f5 h2g2
19/12/23,979,Ady13messi won by resignation,e2e4 e7e5 g1f3 b8c6 b1c3 f7f5 d2d3 f5e4 d3e4 g8f6 f1d3 d7d6 c1g5 h7h6 g5f6 d8f6 c3d5 f6d8 c2c4 c8e6 e1g1 d8d7 a2a4 a7a6 b2b3 e8c8 d1d2 e6g4 d3e2 c6d4 f3d4 g4e2 d4e2 c7c6 d5b6 c8c7 b6d7 d8d7 b3b4 f8e7 a4a5 h8f8 f2f4 e7d8 f4e5 d6e5 d2c3 f8e8 b4b5 a6b5 c4b5 d8f6 b5c6 b7c6 a5a6 e8a8 a6a7 c7d8 c3c6 d7a7 a1a7 a8a7 f1d1 d8e7 e2g3 e7f7 d1d7 a7d7 c6d7 f7g6 d7f5 g6f7 g3h5 g7g6 f5d7 f6e7 h5g3 h6h5 h2h3 f7f6 g3e2 g6g5 e2c3 e7c5 g1f1 f6g6 d7c6
19/12/23,988,men3434 won by checkmate,e2e4 e7e6 e4e5 b7b6 d2d4 c8b7 g1f3 g8e7 f1e2 e7g6 b1c3 f8e7 e2d3 e8g8 d3g6 f7g6 c1e3 a7a6 d1d2 d8e8 e1c1 b6b5 c1b1 b5b4 c3a4 a6a5 b2b3 b7c6 a4c5 d7d6 e5d6 e7d6 d2d3 b8a6 c5a6 c6b5 d3e4 b5a6 f3e5 a8b8 f2f4 a5a4 h1f1 a4b3 c2b3 a6f1 d1f1 d6e5 d4e5 e8b5 f1c1 f8d8 e3c5 d8d5 c5e7 b8e8 c1c7 b5f1 c7c1 d5d1 c1d1 f1d1 b1b2 e8c8 e7b4 d1c1
19/12/23,978,MammaMia3218 won by checkmate,d2d4 d7d5 c2c4 d5c4 e2e4 g8f6 b1c3 e7e6 f1c4 f8b4 c1d2 b4c3 d2c3 e8g8 d1d3 b8c6 g1f3 a7a6 e1g1 b7b5 c4b3 e6e5 d4d5 c6e7 f3e5 c8b7 e5f3 c7c6 a1d1 c6d5 b3d5 f6d5 e4d5 b7d5 d3e3 d8c8 e3e5 d5f3 e5g7
19/12/23,969,Ady13messi won on time,e2e4 e7e5 g1f3 b8c6 b1c3 f8c5 d2d3 d7d6 f1e2 h7h6 c3d5 g8e7 c2c4 e8g8 b2b3 a7a6 a1b1 c6b4 c1b2 b4a2 e1g1 c7c6 d5e7 d8e7 f3d2 a2b4 d2f3 a6a5 b2c3 e7f6 g2g3 b4a6 c3a5 c8h3 f1e1 a6b4 a5b4 c5b4 f3d2 a8a2 d2f3 b4e1 d1e1 h3g4 e1d1 a2e2 d1e2 g4f3 e2e3 f8a8 b3b4 g7g5 c4c5 d6c5 e3c5 f6e6 c5e3 g5g4 b4b5 a8a2 b5c6 b7c6 e3b6 e6g6 b6d8 g8h7 d8e7 g6h5 e7h4 h5g6 h4e7 a2d2 g1f1 d2d3 f1e1 h7g7 e7e5 g7h7 e5e7
19/12/23,977,Ady13messi won on time,e2e4 e7e6 e4e5 d7d5 d2d4 c7c5 g1f3 h7h5 d4c5 f8c5 b1c3 h5h4 h2h3 g8e7 f1b5 c8d7 b5d7 b8d7 c1g5 d8b6 g5e7 e8e7 c3a4 c5f2 e1f1 b6e3 d1e2 a8c8 e2f2 e3f2 f1f2 c8c2 f2g1 b7b5 a4c3 c2b2 a2a4 b5b4 c3b5 a7a6 b5d6 f7f6 d6b7 d7e5 f3e5 f6e5 g1h2 h8b8 b7c5 a6a5 c5d3 b2e2 h1e1 e2e1 a1e1 e5e4 d3c5 b4b3 e1b1 b3b2 c5a6 b8b6 a6c7 e7d7 c7b5 g7g5 b1b2 d5d4 g2g3 d4d3 g3h4 g5h4 h2g2 e4e3 g2f3 d3d2 f3e2 d7c6 b2b1
19/12/23,986,Ady13messi won by resignation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d3 f8c5 c1g5 h7h6 g5f6 d8f6 c3d5 f6d8 c2c4 c6d4 f3d4 c5d4 a1b1 c7c6 d5c3 d8a5 d1d2 e8g8 a2a3 d7d6 f1e2 c8e6 e1g1 a8d8 f1d1 f7f5 e2f3 f5e4 f3e4 e6f5 e4f3 d8e8 g2g3 e5e4 d3e4 f5e4 c3e4 f8f3 d2a5 e8e4 a5d8 g8h7 d8d6 d4f2 g1g2 e4e3 d1f1 f2g3 h2g3 f3g3 d6g3 e3g3 g2g3
19/12/23,996,Ady13messi won by checkmate,d2d4 d7d5 c1f4 b8c6 e2e3 g8f6 g1f3 e7e6 c2c3 c8d7 b1d2 g7g6 h2h4 f8g7 f3g5 f6h5 g2g4 h5f4 e3f4 g7f6 g5f3 f6g7 h4h5 d8e7 h5g6 f7g6 f4f5 e6f5 f1e2 f5g4 f3g5 e7g5 d1b3 e8c8 e1c1 c8b8 h1g1 d7f5 f2f3 g5e7 f3g4 e7e2 d1e1 e2a6 d2f3 f5e4 f3g5 h8g8 g5e6 d8e8 e6g7 g8g7 g4g5 c6a5 b3a4 b7b6 a4e8 b8b7 b2b4 a5c4 g1f1 a6a2 c1d1 a2d2
19/12/23,997,Ady13messi won by resignation,e2e4 c7c5 g1f3 b8c6 b1c3 d7d6 d2d3 c8g4 f1e2 g7g6 h2h3 g4f3 e2f3 f8g7 a1b1 g7c3 b2c3 b7b6 c3c4 g8f6 c1b2 e7e5 e1g1 e8g8 c2c3 f6d7 d3d4 e5d4 c3d4 c6d4 b2d4 c5d4 d1d4 d7e5 d4d1 e5c4 e4e5 c4e5 f3a8 d8a8 d1d6 f8e8 f1e1 e5c4 e1e8 a8e8 d6c7 c4d2 b1c1 g8g7 c7c3
19/12/23,1005,Ady13messi won on time,g2g3 e7e5 f1g2 b8c6 e2e3 g8f6 g1e2 e5e4 e1g1 d7d5 d2d3 e4d3 d1d3 f8e7 b1c3 e8g8 c3d5 f6d5 d3d5 d8d5 g2d5 c8h3 d5g2 h3g4 e2f4 g7g6 b2b3 e7f6 a1b1 g4f5 f4d5 f6g7 d5c7 a8c8 c7b5 f5c2 b1b2 g7b2 c1b2 c2f5 b5d6 c8d8 d6b7 d8d7 g2c6 d7c7 b7a5 f5d7 c6d7 c7d7 b2d4 a7a6 a5c4 f8c8 c4e5 d7d6 e5c4 d6d5 g1g2 a6a5 f1c1 c8d8 c4b6 d5b5 b6c4 d8a8 c1b1 h7h5 d4c3 a5a4 c3d4 a4b3 a2b3 a8a2 c4d6 b5b6 d4b6 a2a6 b6c5 a6c6 b3b4 g8f8 b1d1 f8e7 d6e4 e7e6 e4g5 e6f6 g5e4 f6g7 d1d7 g7g8
19/12/23,997,Mohamedamieur won by resignation,d2d4 d7d5 c2c4 d5c4 e2e3 b7b5 a2a4 c7c6 a4b5 c6b5 d1f3 c8b7 f3b7 b8d7 b7b5 g8f6 f1c4 e7e6 g1f3 a7a6 b5a4 a8b8 c4a6 f8b4 c1d2 b4d2 b1d2 b8b2 a6b5 e8g8 d2b3 d8c7 e1g1 d7b6 a4a3 c7c3 f1c1 c3b3 a3b3 b2b3 a1b1 b3b1 c1b1 b6d5 f3e5 d5c3 b1b3 c3b5 b3b5 g7g6 g2g4 f6e4 g1g2 g8g7 h2h4 f7f5 f2f3 e4f6 g4g5 f6h5 e5d7 f8d8 d7c5 d8d5 c5e6 g7f7 b5d5 f7e6 d5e5 e6d6 f3f4 d6d7 g2f3 d7d6 e5a5 d6e6 a5a7 e6d6 a7h7 d6e6 h7a7
19/12/23,988,Ady13messi won by checkmate,d2d4 d7d5 e2e3 b8c6 g1f3 g8f6 f1d3 e7e6 c2c3 c8d7 d1b3 a8b8 e1g1 f8d6 f3g5 h7h6 g5f3 f6e4 d3e4 d5e4 f3d2 f7f5 d2c4 d6h2 g1h2 d8h4 h2g1 g7g5 c4e5 c6e5 d4e5 g5g4 g2g3 h4h3 f1d1 h6h5 b3c4 h5h4 c4c7 b8d8 d1d2 h4g3 f2g3 h3g3 d2g2 g3e1
20/12/23,999,Ady13messi won by checkmate,e2e4 e7e5 g1f3 b8c6 b1c3 f8c5 d2d3 d7d6 f1e2 c8g4 a2a4 g8f6 c1g5 c5b4 g5f6 d8f6 e1g1 e8c8 c3d5 f6g6 c2c3 b4c5 b2b4 c5b6 b4b5 g4h3 g2g3 h3f1 e2f1 g6e6 f3g5 e6e8 f1h3 c8b8 b5c6 b7c6 d5b6 c7b6 a4a5 h7h6 a5b6 a7b6 g5f3 g7g5 h3f5 h6h5 f3g5 h5h4 g5f3 h4g3 f2g3 f7f6 d1a4 b8c7 a4a7
20/12/23,998,murad_1982 won by resignation,e2e4 e7e5 g1f3 d8f6 b1c3 b8c6 d2d3 c6d4 c3d5 d4f3 g2f3 f6d6 c2c4 g8e7 f1g2 e7d5 e4d5 f7f6 f3f4 e5f4 d1h5 g7g6 h5e2 d6e5 e2e5 f6e5 c1d2 f8d6 e1c1 d6c5 h1f1 d7d6 d1e1 c8f5 c1c2 e8c8 a2a4 g6g5 b2b4 c5d4 d2c3 d4c3 c2c3 h7h5 b4b5 h5h4 a4a5 h4h3 g2f3 g5g4 f3e4 f5e4 d3e4 h8g8 f1g1 g8g7 e1d1 d8g8 d1d3 c8d7 a5a6 b7b6 c3d2 g7g5 d2e2 g8g6 e2e1 d7e7 f2f3 e7f7 f3g4 g5g4 g1g4 g6g4 d3h3 g4g1 e1f2 g1g7 f2f3 f7g8 h3h4 g7h7 h4g4 h7g7 h2h4 g7g4 f3g4 g8g7 g4f3 g7g6 f3g4 g6h6 g4f3 h6h5 f3f2 h5h4 f2f3 h4g5 f3f2 g5g4 f2f1 g4g3 f1e2 g3g2 e2e1 f4f3 e1d2 f3f2 d2e2 f2f1q e2e3 f1f3 e3d2 g2g3
20/12/23,1024,Ady13messi won by checkmate,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1c4 d7d6 d2d3 c8g4 h2h3 g4f3 d1f3 c6d4 f3d1 c7c5 c1g5 f8e7 c3e2 e8g8 g5f6 e7f6 e2d4 e5d4 c4d5 a8b8 f2f4 f6h4 g2g3 h4g3 e1e2 g3f4 h1f1 f4e5 c2c3 d8h4 d1b3 h4h5 f1f3 b7b6 a1f1 h7h6 e2e1 h5h4 e1e2 h4h5 e2e1 g8h7 f3f7 f8f7 d5f7 h5h3 b3c2 e5g3 e1d1 h3g4 d1c1 g3f4 c1b1 f4e3 f1f5 g4g1 f5f1 g1f1 c2d1 f1d1
20/12/23,1015,Kreales2 won by resignation,e2e4 c7c5 b1c3 e7e6 g1f3 a7a6 d2d3 b7b5 d3d4 c5d4 d1d4 c8b7 e4e5 b7f3 g2f3 b8c6 d4d2 f8c5 f3f4 c6d4 b2b3 d4f3
20/12/23,1009,Ady13messi won by resignation,b2b3 e7e5 c1b2 e5e4 g2g3 d7d5 f1g2 g8f6 d2d3 e4d3 c2d3 b8c6 d1c2 f8b4 b2c3 b4c3 b1c3 d5d4 c3e4 f6e4 g2e4 e8g8 e4c6 b7c6 g1f3 c8b7 f3d2 c6c5 e1g1 d8d5 f2f3 h7h5 e2e4 d5g5 f3f4 g5g4 c2c5 h5h4 f1f2 h4g3 h2g3 a8b8 f2f3 f7f5 c5c7 f5e4 d3e4 d4d3 c7c4 g8h8 c4d3 b8d8 d3e2 g7g5 a1d1 g5f4 f3f4 g4e2 f4h4 h8g7 h4g4 e2g4
20/12/23,1030,duragmoses won by resignation,e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 b5c6 b7c6 d2d3 c6c5 b1c3 c8g4 c1e3 g4f3 d1f3 g8f6 e1g1 g7g6 h2h3 f8g7 e3g5 e8g8 c3d5 d8d7 g5f6 g7f6 d5f6
20/12/23,991,Ady13messi won on time,e2e4 e7e5 g1f3 b8c6 f1c4 c6a5 b1a3 a5c4 a3c4 d7d6 d2d3 g8f6 c1g5 f8e7 d3d4 c8g4 e1g1 g4f3 d1f3 e8g8 d4e5 d6e5 c4e5 b7b6 e5c6 d8d6 e4e5 d6d7 e5f6 e7f6 g5f6 g7f6 f1e1 f8e8 e1e8 a8e8 c6a7 d7e6 h2h3 e6d6 f3g4 g8f8 g4f3 d6e5 a7c6 e5b2 a1d1 b2c2 c6d4 c2a2 d4f5 a2a5 f3g4 e8e1 d1e1 a5e1 g1h2 f8e8 g4g8 e8d7 g8f7 d7c6 f7f6 c6b7 f5d4 e1a5 f6c6 b7a6 c6c4 a6a7 d4c6 a7b7 c6a5 b6a5 c4b5 b7c8
20/12/23,1048,Game drawn - insufficient material,e2e4 c7c6 e4e5 d7d5 d2d4 e7e6 g1f3 c6c5 c2c3 b8c6 c1e3 g8e7 d4c5 e7f5 e3d4 d8a5 b2b4 c6b4 a2a3 b4c6 f1d3 f8c5 d4c5 a5c5 e1g1 b7b6 a3a4 a7a5 d3b5 c8a6 b5c6 c5c6 f3d4 f5d4 c3d4 a6f1 d1f1 c6c4 f1c4 d5c4 b1c3 e8g8 c3b5 f8d8 a1d1 d8d7 g1f1 a8c8 f1e2 c4c3 e2e3 f7f5 f2f4 g7g6 e3d3 g8f7 b5c3 h7h5 c3b5 d7d5 b5d6 d5d6 e5d6 c8d8 d1c1 d8d6 c1c7 f7f6 c7c4 d6d5 c4c6 b6b5 a4b5 d5b5 g2g3 b5b2 h2h4 b2g2 d3c4 g2g3 d4d5 g3g4 d5d6 g4f4 c4c5 f4g4 d6d7 f6e7 c6d6 g4c4 c5c4 a5a4 d6a6 e7d7 a6a4 d7e7 a4a6 e7f6 c4d3 g6g5 h4g5 f6g5 a6e6 f5f4 e6e4 g5g4 d3e2 h5h4 e2f2 h4h3 f2g1 g4f3 e4e6 f3g3 e6h6 f4f3 h6g6 g3f4 g6h6 f4g3 g1f1 h3h2 h6h2 g3h2 f1f2 h2h1 f2f3
20/12/23,1038,grammcrackerSlim won - game abandoned,e2e4 e7e5 g1f3 d7d6 b1c3 b8c6 d2d3 h7h6 f1e2 g8f6 c3d5 c8e6 c2c4 f8e7 e1g1 d8d7 c1d2 g7g5 a2a4 g5g4 f3e1 c6d4 d5f6 e7f6 e2g4 e6g4 d1c1 h8g8 g2g3 d4e2
20/12/23,1038,VarmaSM won - game abandoned,e2e3 e7e5 d2d4 e5d4 e3d4 b8c6 c2c3 d7d5 f1b5 c8d7 g1e2 g8f6 e1g1 f8d6 c1g5 d8e7 f1e1 e8c8 b1d2 e7f8 d1a4 c8b8 b2b4 h7h6 g5f6 g7f6 a4b3 h6h5 b3d5 d6h2 g1h2 h5h4 e2f4 h4h3 g2g3 f6f5 a2a4 d7e6 f4e6 f7e6 d5f3 f8e7 b5c6 b7c6 f3c6 d8d6 c6f3 d6d5 b4b5 c7c6 b5c6 b8c7 d2c4 c7c6 c4e5 c6c7 e5g6 e7f6 g6h8 f6h8 e1e6 d5a5 f3c6 c7b8 a1b1
20/12/23,1047,JANJAR16 won by checkmate,e2e4 e7e5 g1f3 f8c5 b1c3 b8c6 d2d3 d8f6 c3d5 f6d8 c2c4 c6d4 f3d4 c5d4 a1b1 c7c6 d5e3 d4e3 c1e3 g8f6 e3g5 e8g8 f1e2 h7h6 g5e3 d7d5 e4d5 c6d5 e2f3 d5c4 d3c4 d8d1 b1d1 e5e4 f3e2 c8g4 e2g4 f6g4 e1g1 g4e3 f2e3 a8d8 d1d8 f8d8 f1f4 d8d1 g1f2 d1d2 f2g3 d2b2 f4e4 b2a2 e4e7 b7b6 e3e4 a2a4 e7c7 g7g5 e4e5 a4a3 g3g4 a3a2 g4g3 a2a3 g3g4 a3a2 g4g3 h6h5 c4c5 b6c5 c7c5 a2a3 g3f2 h5h4 f2g1 g5g4 h2h3 a3a1 g1h2 g4g3
20/12/23,1037,Ady13messi won on time,e2e4 e7e5 f1c4 b8c6 d1f3 g8f6 c2c3 d7d6 h2h3 g7g6 d2d3 f8g7 c1g5 c8e6 c4b5 e6d7 b5a4 a7a6 a4b3 d8e7 g1e2 c6a5 b3c2 e8c8 b2b4 a5c6 c2b3 d7e6 b3a4 e6d7 b1d2 c8b8 b4b5 c6a7 c3c4 a6b5 c4b5 d7b5 a4b3 h7h6 g5h4 g6g5 h4g3 h6h5 g3h2 g5g4 h3g4 h5g4 f3e3 g7h6 f2f4 h6f4 e2f4 e5f4 e3f4 f6h5 f4e3 g4g3 h2g1 d8e8 e1c1 e7e5 c1b1 h5f4 d2f3 b5d3 d1d3 e5e4 e3a7 b8c8 a7a8 c8d7 b3a4 c7c6 a8b7 d7e6 a4b3 d6d5 b7c6 e6e7 c6c7 e7f8 c7c5 f8g8 c5c2 f4d3 g1c5 d3c5 h1e1 e4c2 b3c2 e8e1 f3e1 h8h1
20/12/23,1045,12345Ladi won by checkmate,e2e4 e7e5 g1f3 b8c6 b1c3 f8b4 d2d3 g8f6 f1e2 d7d6 e1g1 c8g4 c1g5 h7h6 g5f6 d8f6 c3d5 f6d8 c2c4 c6d4 f3d4 g4e2 d4e2 c7c6 d5c3 b4c5 a2a3 d8d7 e2g3 e8c8 c3a4 c5d4 a1b1 g7g6 g3e2 f7f5 e2d4 e5d4 f2f3 f5e4 f3e4 h6h5 b2b4 c6c5 b4c5 d6c5 a4c5 d7d6 c5a4 d6a3 c4c5 b7b5 a4b2 d8d7 c5c6 d7c7 f1f6 g6g5 h2h3 a3e7 f6f1 c7c6 b1c1 c6c1 d1c1 c8b7 f1f2 g5g4 h3g4 h5g4 c1f1 e7h4 f2f7 b7b6 f1f6 b6a5 f6h4 h8h4 g1f2 a7a6 f7g7 h4h2 g7g4 h2h1 e4e5 h1b1 e5e6 b1b2 f2g3 b2e2 g4d4 e2e6 g3h3 e6h6 h3g3 b5b4 g3f3 a5a4 g2g3 h6h3 f3f4 a6a5 g3g4 a4a3 f4f5 b4b3 g4g5 h3f3 f5g6 b3b2 d4d7 b2b1q g6h6 b1b6 g5g6 f3g3 d7g7 g3h3 h6g5 b6g1 g5f6 h3f3 f6e5 g1e3 e5d5 e3d3 d5e6 d3b3 e6e7 f3e3 e7f8 b3b4 f8g8 e3e8 g8h7 b4h4
20/12/23,1000,P31X0T0 won by checkmate,e2e4 e7e5 d1h5 b8c6 f1c4 g7g6 h5f3 g8f6 g1e2 f8g7 d2d3 e8g8 b1c3 c6d4 e2d4 e5d4 c3d5 d7d6 h2h3 c7c5 c1g5 c8e6 d5f6 g8h8 c4e6 f7e6 f6h7 h8h7 g5d8 f8f3 g2f3 a8d8 e1c1 d8f8 f3f4 f8f4 h1h2 g7e5 d1f1 f4f3 h2g2 h7h6 c1b1 b7b5 a2a3 a7a5 b2b3 b5b4 a3b4 a5b4 b1a2 e5f4 a2b1 e6e5 h3h4 h6h5 f1h1 f4d2 h1g1 f3f6 g1h1 d2c3 b1c1 f6f3 c1d1 f3f8 d1e2 f8a8 h1g1 a8g8 g2g5 h5h4 g5g6 g8g6 g1g6 h4h5 g6d6 h5g5 d6c6 g5f4 c6c5 f4g5 c5e5 g5f4 e5d5 f4g4 e4e5 g4f5 f2f3 f5e6 d5b5 e6e7 f3f4 e7e6 b5b6 e6f5 e5e6 f5f4 e6e7 f4g3 e7e8q g3g2 b6b7 g2g3 b7f7 g3g4 e8g8 g4h3 f7h7
20/12/23,1005,GunnarGGuden won - game abandoned,e2e4 e7e5 g1f3 g8f6 b1c3 f8b4 d2d3 b4c3 b2c3 b8c6 c3c4 d7d6 c1g5 c8g4 g5f6 d8f6 f1e2 e8c8 a2a4 h7h5 a4a5 h5h4 h2h3 g4h5 a5a6 b7b6 c2c3 g7g5 f3g5 h5e2 d1e2 f6g5 d3d4 d8g8 g2g4 e5d4 c3d4 c6d4 e2d3 g5f6 a1b1 d4f3 e1f1 f6f4 d3d5 f3d2 f1g2 d2b1 d5b7 c8d7 b7a7 g8a8 a7b7 h8b8 h1b1 b8b7 a6b7 a8b8 b1a1 f4e4 g2f1 e4b7
20/12/23,1046,peptoyo won on time,e2e4 e7e5 f2f4 e5f4 g1f3 d7d6 d2d4 c8g4 d1d3 g4f3 d3f3 g7g5 f1c4 b8c6 e1g1 c6d4 f3b3 d4b3 c4b3 d8e7 b1c3 e8c8 c1d2 g8f6 f1e1 e7e5 b3f7 e5c5 g1h1 h7h5 f7e6 c8b8 c3a4 c5b5 b2b3 b7b6 a4c3 b5e8 e6f5 h5h4 c3b5 e8b5 a2a4 b5e5 c2c3 h4h3 b3b4 h3g2 h1g1 h8h4 h2h3 g5g4 h3g4 f6g4 f5g4 h4g4 a1c1 f8e7 e1e2 d8h8 g1f2 f4f3 e2e3 e7h4 f2f3 e5f4 f3e2 h4g3 e2d1 g2g1q d1c2 g1c1 d2c1 h8h2 c2b1
21/12/23,1038,Ady13messi won by checkmate,e2e4 e7e5 g1f3 d7d6 b1c3 b8c6 d2d3 c8g4 f1e2 c6d4 f3d4 e5d4 e2g4 d4c3 b2c3 g8f6 c3c4 f6g4 d1g4 d8e7 e1g1 e7e5 a1b1 c7c6 c1b2 e5c5 b2g7 f8g7 g4g7 e8c8 g7f7 c5g5 f7b7
21/12/23,1011,Ady13messi won on time,d2d3 d7d5 g1f3 b8c6 c2c3 e7e5 d1b3 g8f6 e2e4 c8e6 b3b7 e6d7 e4d5 f6d5 c3c4 a8b8 b7a6 d5b4 a6a4 c6d4 a4d1 d4c2
21/12/23,1019,Ady13messi won by resignation,e2e4 e7e5 g1f3 g8f6 b1c3 f8c5 d2d3 d7d6 c1g5 h7h6 g5f6 d8f6 c3d5 f6e6 d5c7
21/12/23,1028,Ady13messi won by resignation,c2c4 e7e5 b1c3 b8c6 e2e4 d7d6 d2d3 g8f6 g1f3 c8g4 f1e2 g4f3 e2f3 c6d4 b2b3 c7c5 g2g3 f8e7 f3g2 e8g8 e1g1 g7g6 c1h6 f8e8 c3e2 e7f8 e2d4 e5d4 d1d2 f8g7 f2f4 f6g4 h6g7 g8g7 e4e5 d6e5 f4e5 e8e5 d2f4 d8d7 f4g4 d7g4 h2h3 g4g3 f1f3 g3g5 a1f1 e5e3 f3f7 g7h6 h3h4 g5h4 f7f4 h4g5
21/12/23,1021,Jboy2006 won by resignation,e2e4 e7e5 g1f3 b8c6 b1c3 f7f5 d2d3 f5e4 d3e4 g8f6 c1g5 f8e7 g5f6 e7f6 c3d5 e8g8 c2c4 c6e7 f1d3 c7c6 d5c3 d7d5 c4d5 c6d5 c3d5 e7d5 e4d5 d8d5 d3c4 d5c4 b2b3 c4c3 f3d2 e5e4 e1g1 f8d8 a1c1 c3d2 d1d2 d8d2 f1d1 d2d1 c1d1 c8g4 d1d4 f6d4
21/12/23,1031,Leo051978 won by resignation,e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 b5c6 b7c6 d2d4 e5d4 d1d4 c6c5 d4d1 g8f6 b1c3 c8g4 c1g5 f8e7 g5f6 e7f6 e1g1 f6c3 b2c3 g4f3 d1f3 e8g8 a1d1 d8c8 f3d3 f7f6 d3d5 g8h8 f2f4 a8b8 d1b1 b8b1 f1b1 c8d7 c3c4 f8c8 d5d3 d7d8 f4f5 c8b8 b1b8 d8b8 d3b3 b8b3 c2b3 h8g8 g1f2 g8f7 f2e3 f7e7 e3f4 e7f7 h2h4 g7g6 g2g4 a7a5 g4g5 f6g5 h4g5 g6f5 e4f5 f7g7 f4g4 h7h6 g4h5 h6g5 h5g5 g7f7 g5f4 f7f6 f4e4 f6f7 e4d5 f7f6 d5c6 f6f5 c6c7 f5e4 c7d6 e4d4 d6c6 d4c3 c6c5 c3b2 c5b5 b2a2 b5a5 a2b3 c4c5 b3c4 c5c6 c4c5 c6c7 c5c6 c7c8q c6d6 a5b5
21/12/23,1037,Guizinh000 won by checkmate,e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 c2c3 c8d7 d2d3 g8f6 d1e2 g7g6 b1d2 f8g7 d2f1 d7g4 f1g3 g4f3 e2f3 e8g8 c1e3 a7a6 b5a4 b7b5 a4b3 c6a5 b3c2 a5c6 h2h4 c6e7 h4h5 f6h5 g3h5 g6h5 f3g3 e7g6 c2b3 g8h8 h1h5 f7f5 e1c1 f5e4 d1h1 h7h6 h5h6 g7h6 h1h6 h8g7 g3g6
21/12/23,1045,Ady13messi won - game abandoned,e2e4 d7d5 e4d5 d8d5 b1c3 d5c5 f1b5 c7c6 b5e2 g8f6 g1f3 e7e6 d2d4 c5b4 e1g1 f8e7 c1g5 b8d7 g5f6 d7f6 f3e5 e8g8 a1b1 f6d5 c3d5 c6d5 c2c3 b4a5 b2b4 a5a2 g2g3 a2a6 e2a6 b7a6 b4b5 a6b5 b1b5 c8a6 b5a5 a6f1 d1f1 e7f6 f2f4 f6e5 f4e5 f8c8 f1d3 c8c4 a5c5 c4a4 g1g2 h7h6 g2h3 a4a2 h3g4 a2h2 g4f3 h2a2 d3b1 a2h2 b1b7 a8f8 b7a7 h2h5 f3g2 h5f5 a7a6 g7g5 c5c8 f8c8 a6c8 g8g7 c8c5 g7g6 c3c4 f7f6 c4d5 e6d5 c5d5 f6e5 d4e5 g6h5 d5d1 h5g6 e5e6 g6f6 d1e2 f5e5 e2e5 f6e5 e6e7 e5e6 e7e8q
21/12/23,1052,Ady13messi won on time,e2e4 d7d6 g1f3 e7e5 b1c3 c8g4 f1e2 b8c6 d2d3 c6d4 f3d4 e5d4 e2g4 d4c3 b2c3 g8f6 c3c4 h7h6 e1g1 d8e7 f1e1 e7e5 a1b1 f8e7 c1b2 e5f4 b2f6 e7f6 g2g3 f4g5 g4h3 h6h5 h3g2 h5h4 c2c3 h4g3 f2g3 e8c8 d3d4 g5h6 d1g4 c8b8 h2h3 h8h7 e4e5 d6e5 d4e5 f6e7 g4f3 e7c5 g1h2 b8c8 f3b7 c8d7 b7c6 d7e7 c6c7 e7e8 c7c5 d8d2 b1b8 d2d8 g2c6 h6c6 c5c6 e8e7 b8d8
